"inicio_del_intervalo","fin_del_intervalo","intervalo_completo","tipo_de_medios","abandono_no_rapido","abandono_rapido","cumplen_el_sla","contestadas","porcentaje_de_contestadas","abandonadas","porcentaje_de_abandono","velocidad_media_de_respuesta","porcentaje_nivel_de_servicio","porcentaje_del_objetivo_del_nivel_de_servicio","espera_media","manejo_medio","conversacion_media","tiempo_medio_de_trabajo_despues_de_llamada","created_at"
"17/09/25 04:30","17/09/25 05:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"17/09/25 05:00","17/09/25 05:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"17/09/25 05:30","17/09/25 06:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"17/09/25 06:00","17/09/25 06:30",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:01.090",1.0,0.0,"00:00:01.090","00:07:47.198","00:07:44.198","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 06:30","17/09/25 07:00",VERDADERO,voz,0.0,0.0,4.0,4.0,1.0,0.0,0.0,"00:00:00.400",1.0,0.0,"00:00:00.400","00:05:44.011","00:04:39.468","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 07:00","17/09/25 07:30",VERDADERO,voz,0.0,0.0,16.0,16.0,1.0,0.0,0.0,"00:00:00.791",1.0,0.0,"00:00:00.791","00:04:03.831","00:03:52.049","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 07:30","17/09/25 08:00",VERDADERO,voz,2.0,0.0,15.0,19.0,0.86363636363636,2.0,0.090909090909091,"00:00:17.802",0.71428571428571,0.0,"00:00:29.158","00:04:37.490","00:03:55.462","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 08:00","17/09/25 08:30",VERDADERO,voz,0.0,0.0,42.0,42.0,1.0,0.0,0.0,"00:00:00.507",1.0,0.0,"00:00:00.507","00:04:29.282","00:03:54.674","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 08:30","17/09/25 09:00",VERDADERO,voz,3.0,0.0,56.0,69.0,0.93243243243243,3.0,0.040540540540541,"00:00:10.301",0.77777777777778,0.0,"00:00:14.002","00:04:33.542","00:03:45.152","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 09:00","17/09/25 09:30",VERDADERO,voz,0.0,0.0,56.0,68.0,1.0149253731343,0.0,0.0,"00:00:08.653",0.82352941176471,0.0,"00:00:08.653","00:06:08.649","00:04:53.659","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 09:30","17/09/25 10:00",VERDADERO,voz,0.0,0.0,64.0,64.0,1.0,0.0,0.0,"00:00:00.578",1.0,0.0,"00:00:00.578","00:05:09.944","00:04:06.407","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 10:00","17/09/25 10:30",VERDADERO,voz,1.0,1.0,59.0,75.0,0.97402597402597,2.0,0.025974025974026,"00:00:11.609",0.76623376623377,0.0,"00:00:11.786","00:04:36.700","00:03:42.960","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 10:30","17/09/25 11:00",VERDADERO,voz,2.0,1.0,40.0,80.0,0.94117647058824,3.0,0.035294117647059,"00:00:36.311",0.48192771084337,0.0,"00:00:38.608","00:05:22.295","00:04:31.384","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 11:00","17/09/25 11:30",VERDADERO,voz,0.0,1.0,53.0,67.0,0.98529411764706,1.0,0.014705882352941,"00:00:12.732",0.77941176470588,0.0,"00:00:12.550","00:04:58.874","00:03:57.639","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 11:30","17/09/25 12:00",VERDADERO,voz,0.0,0.0,70.0,73.0,1.0,0.0,0.0,"00:00:02.162",0.95890410958904,0.0,"00:00:02.162","00:04:40.308","00:03:51.173","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 12:00","17/09/25 12:30",VERDADERO,voz,0.0,0.0,61.0,61.0,0.98387096774194,0.0,0.0,"00:00:00.452",1.0,0.0,"00:00:00.452","00:04:35.434","00:03:37.466","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 12:30","17/09/25 13:00",VERDADERO,voz,0.0,0.0,60.0,60.0,1.0169491525424,0.0,0.0,"00:00:00.421",1.0,0.0,"00:00:00.421","00:05:00.720","00:04:05.910","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 13:00","17/09/25 13:30",VERDADERO,voz,0.0,0.0,59.0,59.0,1.0,0.0,0.0,"00:00:00.425",1.0,0.0,"00:00:00.425","00:05:37.062","00:04:37.220","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 13:30","17/09/25 14:00",VERDADERO,voz,0.0,0.0,41.0,41.0,1.0,0.0,0.0,"00:00:00.503",1.0,0.0,"00:00:00.503","00:06:15.510","00:04:58.154","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 14:00","17/09/25 14:30",VERDADERO,voz,0.0,0.0,40.0,40.0,1.0,0.0,0.0,"00:00:00.526",1.0,0.0,"00:00:00.526","00:06:55.934","00:05:04.136","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 14:30","17/09/25 15:00",VERDADERO,voz,0.0,0.0,58.0,58.0,1.0,0.0,0.0,"00:00:00.543",1.0,0.0,"00:00:00.543","00:06:28.390","00:05:09.363","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 15:00","17/09/25 15:30",VERDADERO,voz,0.0,0.0,50.0,50.0,1.0,0.0,0.0,"00:00:00.423",1.0,0.0,"00:00:00.423","00:05:27.922","00:04:24.025","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 15:30","17/09/25 16:00",VERDADERO,voz,0.0,0.0,70.0,72.0,1.0,0.0,0.0,"00:00:02.187",0.97222222222222,0.0,"00:00:02.187","00:06:22.943","00:04:54.294","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 16:00","17/09/25 16:30",VERDADERO,voz,2.0,0.0,47.0,57.0,0.95,2.0,0.033333333333333,"00:00:08.831",0.79661016949153,0.0,"00:00:09.235","00:06:05.050","00:04:43.133","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 16:30","17/09/25 17:00",VERDADERO,voz,0.0,0.0,38.0,45.0,0.95744680851064,0.0,0.0,"00:00:07.307",0.84444444444444,0.0,"00:00:07.307","00:06:06.545","00:05:00.065","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 17:00","17/09/25 17:30",VERDADERO,voz,0.0,0.0,38.0,43.0,1.0487804878049,0.0,0.0,"00:00:05.102",0.88372093023256,0.0,"00:00:05.102","00:05:49.674","00:04:47.285","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 17:30","17/09/25 18:00",VERDADERO,voz,0.0,0.0,40.0,43.0,1.0,0.0,0.0,"00:00:02.775",0.93023255813953,0.0,"00:00:02.775","00:06:02.338","00:04:43.468","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 18:00","17/09/25 18:30",VERDADERO,voz,0.0,0.0,26.0,35.0,0.94594594594595,0.0,0.0,"00:00:23.674",0.74285714285714,0.0,"00:00:29.167","00:06:20.870","00:05:04.982","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 18:30","17/09/25 19:00",VERDADERO,voz,2.0,0.0,23.0,37.0,0.90243902439024,2.0,0.048780487804878,"00:00:26.888",0.58974358974359,0.0,"00:00:33.022","00:05:55.583","00:04:25.605","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 19:00","17/09/25 19:30",VERDADERO,voz,0.0,0.0,27.0,27.0,1.0,0.0,0.0,"00:00:00.442",1.0,0.0,"00:00:00.442","00:03:59.895","00:03:29.175","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 19:30","17/09/25 20:00",VERDADERO,voz,0.0,0.0,23.0,24.0,1.0,0.0,0.0,"00:00:01.613",0.95833333333333,0.0,"00:00:01.613","00:06:44.263","00:06:03.979","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 20:00","17/09/25 20:30",VERDADERO,voz,0.0,0.0,25.0,25.0,1.0,0.0,0.0,"00:00:00.426",1.0,0.0,"00:00:00.426","00:05:24.203","00:04:44.584","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 20:30","17/09/25 21:00",VERDADERO,voz,0.0,0.0,21.0,21.0,1.0,0.0,0.0,"00:00:00.476",1.0,0.0,"00:00:00.476","00:06:31.658","00:05:05.500","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 21:00","17/09/25 21:30",VERDADERO,voz,0.0,0.0,11.0,13.0,0.86666666666667,0.0,0.0,"00:00:05.948",0.84615384615385,0.0,"00:00:14.375","00:06:54.887","00:05:59.846","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 21:30","17/09/25 22:00",VERDADERO,voz,0.0,0.0,9.0,10.0,1.1111111111111,0.0,0.0,"00:00:10.790",0.9,0.0,"00:00:10.790","00:04:56.751","00:04:11.770","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 22:00","17/09/25 22:30",VERDADERO,voz,1.0,0.0,8.0,9.0,0.69230769230769,1.0,0.076923076923077,"00:00:27.871",0.8,0.0,"00:00:43.682","00:04:39.079","00:04:35.422","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 22:30","17/09/25 23:00",VERDADERO,voz,3.0,0.0,2.0,10.0,0.76923076923077,3.0,0.23076923076923,"00:02:38.604",0.15384615384615,0.0,"00:02:41.106","00:06:39.701","00:05:31.003","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 23:00","17/09/25 23:30",VERDADERO,voz,3.0,0.0,8.0,13.0,0.8125,3.0,0.1875,"00:00:25.655",0.5,0.0,"00:00:30.097","00:04:28.903","00:04:11.618","00:00:03.000",2025-10-03 13:11:49.000
"17/09/25 23:30","18/09/25 00:00",VERDADERO,voz,0.0,0.0,5.0,5.0,1.0,0.0,0.0,"00:00:00.508",1.0,0.0,"00:00:00.508","00:03:17.684","00:02:02.513","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 00:00","18/09/25 00:30",VERDADERO,voz,0.0,0.0,5.0,5.0,1.0,0.0,0.0,"00:00:00.535",1.0,0.0,"00:00:00.535","00:03:35.794","00:02:56.204","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 00:30","18/09/25 01:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.543",1.0,0.0,"00:00:00.543","","","",2025-10-03 13:11:49.000
"18/09/25 01:00","18/09/25 01:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.466",1.0,0.0,"00:00:00.466","00:06:00.103","00:05:57.103","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 01:30","18/09/25 02:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:09.037",1.0,0.0,"00:00:09.037","00:00:36.177","00:00:33.177","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 02:00","18/09/25 02:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"18/09/25 02:30","18/09/25 03:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"18/09/25 03:00","18/09/25 03:30",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.424",1.0,0.0,"00:00:00.424","00:04:16.252","00:04:13.252","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 03:30","18/09/25 04:00",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.487",1.0,0.0,"00:00:00.487","00:02:08.430","00:02:05.430","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 04:00","18/09/25 04:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"18/09/25 04:30","18/09/25 05:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"18/09/25 05:00","18/09/25 05:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"18/09/25 05:30","18/09/25 06:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.535",1.0,0.0,"00:00:00.535","00:03:34.133","00:03:31.133","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 06:00","18/09/25 06:30",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.490",1.0,0.0,"00:00:00.490","00:02:10.780","00:02:07.780","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 06:30","18/09/25 07:00",VERDADERO,voz,0.0,0.0,5.0,5.0,1.0,0.0,0.0,"00:00:00.456",1.0,0.0,"00:00:00.456","00:04:18.458","00:04:10.836","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 07:00","18/09/25 07:30",VERDADERO,voz,0.0,0.0,6.0,6.0,1.0,0.0,0.0,"00:00:00.573",1.0,0.0,"00:00:00.573","00:04:21.253","00:04:18.253","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 07:30","18/09/25 08:00",VERDADERO,voz,0.0,0.0,15.0,15.0,1.0,0.0,0.0,"00:00:00.964",1.0,0.0,"00:00:00.964","00:03:12.584","00:03:04.279","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 08:00","18/09/25 08:30",VERDADERO,voz,0.0,0.0,48.0,48.0,1.0,0.0,0.0,"00:00:00.710",1.0,0.0,"00:00:00.710","00:03:55.874","00:03:32.418","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 08:30","18/09/25 09:00",VERDADERO,voz,0.0,0.0,41.0,41.0,1.0,0.0,0.0,"00:00:00.480",1.0,0.0,"00:00:00.480","00:05:16.736","00:04:22.101","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 09:00","18/09/25 09:30",VERDADERO,voz,0.0,0.0,57.0,57.0,1.0,0.0,0.0,"00:00:00.524",1.0,0.0,"00:00:00.524","00:05:19.347","00:04:29.140","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 09:30","18/09/25 10:00",VERDADERO,voz,0.0,1.0,49.0,53.0,0.98148148148148,1.0,0.018518518518519,"00:00:05.016",0.90740740740741,0.0,"00:00:04.982","00:05:24.764","00:04:19.823","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 10:00","18/09/25 10:30",VERDADERO,voz,1.0,0.0,75.0,83.0,0.98809523809524,1.0,0.011904761904762,"00:00:03.686",0.89285714285714,0.0,"00:00:03.770","00:04:13.417","00:03:29.945","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 10:30","18/09/25 11:00",VERDADERO,voz,0.0,0.0,50.0,50.0,1.0,0.0,0.0,"00:00:00.497",1.0,0.0,"00:00:00.497","00:06:03.367","00:05:17.757","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 11:00","18/09/25 11:30",VERDADERO,voz,0.0,0.0,64.0,64.0,1.0,0.0,0.0,"00:00:00.434",1.0,0.0,"00:00:00.434","00:04:54.517","00:03:56.384","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 11:30","18/09/25 12:00",VERDADERO,voz,0.0,0.0,74.0,75.0,1.0,0.0,0.0,"00:00:01.168",0.98666666666667,0.0,"00:00:01.168","00:05:24.752","00:04:41.840","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 12:00","18/09/25 12:30",VERDADERO,voz,0.0,0.0,57.0,57.0,1.0,0.0,0.0,"00:00:00.425",1.0,0.0,"00:00:00.425","00:05:28.179","00:04:15.786","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 12:30","18/09/25 13:00",VERDADERO,voz,0.0,0.0,73.0,75.0,1.0,0.0,0.0,"00:00:01.267",0.97333333333333,0.0,"00:00:01.267","00:04:47.881","00:03:54.330","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 13:00","18/09/25 13:30",VERDADERO,voz,0.0,0.0,56.0,61.0,1.0,0.0,0.0,"00:00:03.872",0.91803278688525,0.0,"00:00:03.872","00:05:12.445","00:04:28.692","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 13:30","18/09/25 14:00",VERDADERO,voz,0.0,0.0,35.0,35.0,1.0,0.0,0.0,"00:00:00.474",1.0,0.0,"00:00:00.474","00:05:57.395","00:04:28.302","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 14:00","18/09/25 14:30",VERDADERO,voz,0.0,0.0,48.0,48.0,1.0,0.0,0.0,"00:00:00.439",1.0,0.0,"00:00:00.439","00:04:47.287","00:03:56.563","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 14:30","18/09/25 15:00",VERDADERO,voz,0.0,0.0,50.0,50.0,1.0,0.0,0.0,"00:00:00.434",1.0,0.0,"00:00:00.434","00:05:05.176","00:03:54.434","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 15:00","18/09/25 15:30",VERDADERO,voz,0.0,0.0,41.0,43.0,1.0,0.0,0.0,"00:00:03.348",0.95348837209302,0.0,"00:00:03.348","00:06:55.590","00:05:23.379","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 15:30","18/09/25 16:00",VERDADERO,voz,1.0,0.0,50.0,57.0,0.98275862068966,1.0,0.017241379310345,"00:00:06.169",0.86206896551724,0.0,"00:00:06.585","00:05:22.567","00:04:14.003","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 16:00","18/09/25 16:30",VERDADERO,voz,0.0,1.0,39.0,47.0,0.97916666666667,1.0,0.020833333333333,"00:00:09.433",0.8125,0.0,"00:00:09.310","00:06:17.948","00:05:00.141","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 16:30","18/09/25 17:00",VERDADERO,voz,1.0,1.0,38.0,40.0,0.88888888888889,2.0,0.044444444444444,"00:00:04.252",0.9047619047619,0.0,"00:00:04.888","00:07:02.823","00:05:36.079","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 17:00","18/09/25 17:30",VERDADERO,voz,0.0,1.0,30.0,44.0,1.047619047619,1.0,0.023809523809524,"00:00:17.661",0.66666666666667,0.0,"00:00:17.401","00:06:27.089","00:05:04.170","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 17:30","18/09/25 18:00",VERDADERO,voz,1.0,1.0,43.0,46.0,0.93877551020408,2.0,0.040816326530612,"00:00:02.699",0.89583333333333,0.0,"00:00:03.296","00:04:55.566","00:03:41.600","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 18:00","18/09/25 18:30",VERDADERO,voz,3.0,0.0,20.0,33.0,0.89189189189189,3.0,0.081081081081081,"00:00:28.078",0.55555555555556,0.0,"00:00:32.659","00:06:08.906","00:05:21.230","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 18:30","18/09/25 19:00",VERDADERO,voz,1.0,1.0,24.0,25.0,0.89285714285714,2.0,0.071428571428571,"00:00:03.148",0.88888888888889,0.0,"00:00:07.931","00:04:32.353","00:03:40.634","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 19:00","18/09/25 19:30",VERDADERO,voz,3.0,0.0,22.0,30.0,0.90909090909091,3.0,0.090909090909091,"00:00:30.816",0.66666666666667,0.0,"00:00:34.402","00:04:56.020","00:03:46.500","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 19:30","18/09/25 20:00",VERDADERO,voz,1.0,0.0,12.0,20.0,0.95238095238095,1.0,0.047619047619048,"00:00:41.118",0.57142857142857,0.0,"00:00:43.979","00:05:11.867","00:04:14.622","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 20:00","18/09/25 20:30",VERDADERO,voz,1.0,0.0,12.0,16.0,0.88888888888889,1.0,0.055555555555556,"00:00:12.234",0.70588235294118,0.0,"00:00:14.427","00:04:48.812","00:04:30.806","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 20:30","18/09/25 21:00",VERDADERO,voz,10.0,0.0,0.0,12.0,0.46153846153846,10.0,0.38461538461538,"00:01:27.992",0.0,0.0,"00:01:41.650","00:06:10.080","00:05:21.819","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 21:00","18/09/25 21:30",VERDADERO,voz,0.0,0.0,10.0,14.0,1.0,0.0,0.0,"00:00:28.667",0.71428571428571,0.0,"00:00:28.667","00:07:33.563","00:06:06.754","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 21:30","18/09/25 22:00",VERDADERO,voz,0.0,0.0,13.0,13.0,1.0,0.0,0.0,"00:00:00.566",1.0,0.0,"00:00:00.566","00:05:21.984","00:04:20.727","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 22:00","18/09/25 22:30",VERDADERO,voz,0.0,0.0,10.0,10.0,1.0,0.0,0.0,"00:00:00.417",1.0,0.0,"00:00:00.417","00:03:43.832","00:03:20.020","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 22:30","18/09/25 23:00",VERDADERO,voz,0.0,0.0,4.0,4.0,1.0,0.0,0.0,"00:00:00.462",1.0,0.0,"00:00:00.462","00:05:38.772","00:05:15.146","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 23:00","18/09/25 23:30",VERDADERO,voz,0.0,0.0,2.0,3.0,1.0,0.0,0.0,"00:00:36.596",0.66666666666667,0.0,"00:00:36.596","00:08:59.526","00:08:56.526","00:00:03.000",2025-10-03 13:11:49.000
"18/09/25 23:30","19/09/25 00:00",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.444",1.0,0.0,"00:00:00.444","00:01:24.543","00:01:21.543","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 00:00","19/09/25 00:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"19/09/25 00:30","19/09/25 01:00",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.532",1.0,0.0,"00:00:00.532","00:03:37.124","00:03:34.124","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 01:00","19/09/25 01:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.469",1.0,0.0,"00:00:00.469","00:07:08.146","00:02:54.057","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 01:30","19/09/25 02:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"19/09/25 02:00","19/09/25 02:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"19/09/25 02:30","19/09/25 03:00",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.424",1.0,0.0,"00:00:00.424","00:04:07.307","00:04:04.307","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 03:00","19/09/25 03:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","00:07:32.274","00:07:29.274","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 03:30","19/09/25 04:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:11:49.000
"19/09/25 04:00","19/09/25 04:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.565",1.0,0.0,"00:00:00.565","00:05:16.091","00:05:13.091","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 04:30","19/09/25 05:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.713",1.0,0.0,"00:00:00.713","00:02:06.837","00:02:03.837","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 05:00","19/09/25 05:30",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.659",1.0,0.0,"00:00:00.659","00:00:28.862","00:00:25.862","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 05:30","19/09/25 06:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.477",1.0,0.0,"00:00:00.477","00:05:12.014","00:05:09.014","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 06:00","19/09/25 06:30",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.796",1.0,0.0,"00:00:00.796","00:03:19.551","00:03:16.551","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 06:30","19/09/25 07:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.554",1.0,0.0,"00:00:00.554","00:05:23.998","00:04:05.940","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 07:00","19/09/25 07:30",VERDADERO,voz,0.0,0.0,17.0,17.0,1.0,0.0,0.0,"00:00:00.547",1.0,0.0,"00:00:00.547","00:03:23.409","00:03:15.905","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 07:30","19/09/25 08:00",VERDADERO,voz,0.0,0.0,20.0,24.0,0.96,0.0,0.0,"00:00:09.628",0.83333333333333,0.0,"00:00:14.248","00:03:50.963","00:03:16.368","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 08:00","19/09/25 08:30",VERDADERO,voz,0.0,0.0,51.0,51.0,1.0,0.0,0.0,"00:00:00.892",1.0,0.0,"00:00:00.892","00:05:01.341","00:04:30.914","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 08:30","19/09/25 09:00",VERDADERO,voz,0.0,0.0,61.0,61.0,0.98387096774194,0.0,0.0,"00:00:00.630",1.0,0.0,"00:00:00.630","00:04:45.057","00:03:57.345","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 09:00","19/09/25 09:30",VERDADERO,voz,0.0,1.0,48.0,59.0,0.98333333333333,1.0,0.016666666666667,"00:00:08.373",0.8,0.0,"00:00:08.293","00:05:11.795","00:04:20.678","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 09:30","19/09/25 10:00",VERDADERO,voz,0.0,0.0,58.0,59.0,1.0172413793103,0.0,0.0,"00:00:01.409",0.98305084745763,0.0,"00:00:01.409","00:05:05.776","00:03:49.814","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 10:00","19/09/25 10:30",VERDADERO,voz,0.0,1.0,63.0,69.0,0.98571428571429,1.0,0.014285714285714,"00:00:05.529",0.9,0.0,"00:00:05.508","00:04:54.908","00:04:02.242","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 10:30","19/09/25 11:00",VERDADERO,voz,0.0,0.0,66.0,66.0,1.0,0.0,0.0,"00:00:00.825",1.0,0.0,"00:00:00.825","00:05:31.838","00:04:30.938","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 11:00","19/09/25 11:30",VERDADERO,voz,1.0,2.0,56.0,67.0,0.95714285714286,3.0,0.042857142857143,"00:00:08.884",0.8,0.0,"00:00:08.926","00:05:14.375","00:04:18.205","00:00:03.000",2025-10-03 13:11:49.000
"19/09/25 11:30","19/09/25 12:00",VERDADERO,voz,0.0,0.0,61.0,65.0,0.98484848484848,0.0,0.0,"00:00:03.448",0.93846153846154,0.0,"00:00:03.448","00:04:48.009","00:04:00.418","00:00:03.000",2025-10-03 13:11:49.000
